Name_submitted,Accepted_name,Order,Matrix_name,Major Clade,Sample_Number,Sample_ID,Sample,Leaf Side,solidity8,wl_ratio
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-28,,gp15-089,adaxial,0.10816723338723191,0.23305616134083573
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-29,,gp15-089,adaxial,0.1476186670700048,0.33224357633365204
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-3,,gp15-089,adaxial,0.09549584658450494,0.23834281551297937
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-30,,gp15-089,adaxial,0.15480450038858856,0.28841275766878965
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-4,,gp15-089,adaxial,0.08295616677611595,0.2337695650864475
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-5,,gp15-089,adaxial,0.06792837821843252,0.31138708692315664
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-6,,gp15-089,adaxial,0.12582407164930454,0.22161589603483028
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-7,,gp15-089,adaxial,0.09495023541890264,0.19222734257454366
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-8,,gp15-089,adaxial,0.0819572000757447,0.3073056528615055
Carex_morrowii,Carex_morrowii,Poales,Carex_jonesii,monocots,gp15-089-9,,gp15-089,adaxial,0.05810566911671855,0.2799632733646166
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-1,,gp15-090,adaxial,0.7200321486759288,0.4215237900736057
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-10,,gp15-090,adaxial,0.34635820194099676,0.4682119594979964
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-11,,gp15-090,adaxial,0.523975557883914,0.2892239290139883
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-12,,gp15-090,adaxial,0.6878030665330989,0.32530272444079517
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-13,,gp15-090,adaxial,0.7550301449299994,0.36041366365399113
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-14,,gp15-090,adaxial,0.8067355034635856,0.6107591015291229
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-15,,gp15-090,adaxial,0.7738485822875351,0.4931481086121256
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-16,,gp15-090,adaxial,0.5534895502067387,0.2682603097322131
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-17,,gp15-090,adaxial,0.7555407796731233,0.3987155887919989
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-18,,gp15-090,adaxial,0.7722841753791612,0.7784192747121821
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-19,,gp15-090,adaxial,0.6791142809069797,0.5727351867550576
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-2,,gp15-090,adaxial,0.7427681776546363,0.40102417242265864
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-20,,gp15-090,adaxial,0.7896308751752418,0.37217273935710915
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-21,,gp15-090,adaxial,0.4660978264313392,0.22795412336440649
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-22,,gp15-090,adaxial,0.7670942995442056,0.5203495706009356
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-23,,gp15-090,adaxial,0.7479432410153238,0.5160402717439553
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-24,,gp15-090,adaxial,0.4601182295062634,0.2859997807195803
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-25,,gp15-090,adaxial,0.29451057870339586,0.2127582755966325
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-26,,gp15-090,adaxial,0.6731743602384513,0.4139356216881984
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-27,,gp15-090,adaxial,0.83060736828577,0.36679035501302704
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-28,,gp15-090,adaxial,0.7823388774077127,0.6693680522083483
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-29,,gp15-090,adaxial,0.7903535436909301,0.9147403820720366
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-3,,gp15-090,adaxial,0.7517337486585126,0.6505364860024139
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-30,,gp15-090,adaxial,0.6829309833363938,0.5458757403289312
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-4,,gp15-090,adaxial,0.2797131569457173,0.3862241109053292
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-5,,gp15-090,adaxial,0.7927667218803885,0.5829385460498212
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-6,,gp15-090,adaxial,0.8789687493838433,0.6885485931829334
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-7,,gp15-090,adaxial,0.21854296874553703,0.2406313415963616
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-8,,gp15-090,adaxial,0.792567396132375,0.3658604599791242
Alpinia_zerumbet,Alpinia_zerumbet,Zingiberales,Alpinia_zerumbet,monocots,gp15-090-9,,gp15-090,adaxial,0.8377583296859806,0.48284332985211753
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-1,,gp15-091,adaxial,0.7806854378518411,0.7594520227982463
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-10,,gp15-091,adaxial,0.5048714904920021,0.3032424284652381
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-11,,gp15-091,adaxial,0.4333935457800515,0.4384463357676681
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-12,,gp15-091,adaxial,0.7946230762093218,0.9424454756068735
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-13,,gp15-091,adaxial,0.786511025987296,0.6948870169924463
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-14,,gp15-091,adaxial,0.4703323372223873,0.6150487981391342
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-15,,gp15-091,adaxial,0.664526121285593,0.5462863285626446
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-16,,gp15-091,adaxial,0.6870487824288267,0.44420928896871986
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-17,,gp15-091,adaxial,0.18703908785300966,0.42165472644652063
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-18,,gp15-091,adaxial,0.4556797346252498,0.43691461967728734
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-19,,gp15-091,adaxial,0.4826502069395494,0.687550305539932
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-2,,gp15-091,adaxial,0.5054943625466424,0.7294177675023361
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-20,,gp15-091,adaxial,0.4777037647485663,0.49532049958766045
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-21,,gp15-091,adaxial,0.48002263046503174,1.0108155826350718
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-22,,gp15-091,adaxial,0.7834000117310984,0.7477840031985714
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-23,,gp15-091,adaxial,0.7696742626259613,0.7052235108424348
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-24,,gp15-091,adaxial,0.33097054917520163,0.4199363527991265
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-25,,gp15-091,adaxial,0.5038550253541726,0.6289083291365168
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-26,,gp15-091,adaxial,0.8024747330286153,0.6318597518577532
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-27,,gp15-091,adaxial,0.4425494918283785,0.7368387854937489
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-28,,gp15-091,adaxial,0.699937080557108,0.47385564567700383
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-29,,gp15-091,adaxial,0.8248669239152442,0.529802772409408
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-3,,gp15-091,adaxial,0.5915477607566332,0.8253130438561442
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-30,,gp15-091,adaxial,0.435333669499047,0.6222931549333992
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-4,,gp15-091,adaxial,0.49340922876790105,0.6122108166196143
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-5,,gp15-091,adaxial,0.3191673458564092,0.8589568520842032
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-6,,gp15-091,adaxial,0.5435752573627972,0.6133799631574937
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-7,,gp15-091,adaxial,0.6090156853816447,0.694518558164555
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-8,,gp15-091,adaxial,0.5578813916385066,0.6758405978665748
Eichhornia_crassipes,Eichhornia_crassipes,Commelinales,Eichhornia_crassipes,monocots,gp15-091-9,,gp15-091,adaxial,0.283131888484681,0.4818963508840754
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-1,,gp15-092,adaxial,0.6780301579024592,0.8069209424173022
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-10,,gp15-092,adaxial,0.8118165781143855,0.8091805503195538
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-11,,gp15-092,adaxial,0.7950248502319033,0.9316237928668949
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-12,,gp15-092,adaxial,0.672280715958213,0.5719968365819814
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-13,,gp15-092,adaxial,0.8291557045576378,0.5963999472097943
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-14,,gp15-092,adaxial,0.6610110077515368,0.743709705937781
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-15,,gp15-092,adaxial,0.8161345958268745,0.6918741981067797
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-16,,gp15-092,adaxial,0.846964979597028,0.7003842465774662
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-17,,gp15-092,adaxial,0.7350852705431954,0.6286750280579193
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-18,,gp15-092,adaxial,0.7077113613639037,0.8610084087327874
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-19,,gp15-092,adaxial,0.7080433485839902,0.8158952432371692
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-2,,gp15-092,adaxial,0.6582029773743017,0.58005347021862
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-20,,gp15-092,adaxial,0.8430280538740129,0.8168970389263511
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-21,,gp15-092,adaxial,0.42741975317493935,0.5240417692493786
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-22,,gp15-092,adaxial,0.6869540237962817,0.6504181054780137
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-23,,gp15-092,adaxial,0.7265786323853014,0.5521771831066087
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-24,,gp15-092,adaxial,0.7341989148517104,0.5539994023384338
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-25,,gp15-092,adaxial,0.5536447644871467,0.4290427482504969
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-26,,gp15-092,adaxial,0.7541054757277077,0.6735442108616773
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-27,,gp15-092,adaxial,0.7223114088471555,0.7462526842855861
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-28,,gp15-092,adaxial,0.7114915874515364,0.5572246137140526
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-29,,gp15-092,adaxial,0.5913345626591353,0.7089699317430853
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-3,,gp15-092,adaxial,0.759778077920596,0.785466797139872
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-30,,gp15-092,adaxial,0.7043323888166503,0.9050661946792166
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-4,,gp15-092,adaxial,0.5462066424380985,0.796182759449246
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-5,,gp15-092,adaxial,0.4955688116862394,0.5858503386681115
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-6,,gp15-092,adaxial,0.618063054693432,0.5834301158201893
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-7,,gp15-092,adaxial,0.7076981330408315,0.6723684376493873
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-8,,gp15-092,adaxial,0.8094623054449828,0.7445965054916355
Sabal_minor,Sabal_minor,Arecales,Sabal_minor,monocots,gp15-092-9,,gp15-092,adaxial,0.5472406543247841,0.5675509159785392
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-1,,gp15-093,adaxial,0.13090915577482953,0.24783644242347538
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-10,,gp15-093,adaxial,0.764012009581307,0.66315464531814
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-11,,gp15-093,adaxial,0.7184741413056638,0.5680643141533697
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-12,,gp15-093,adaxial,0.8390471370200405,0.7541478060622113
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-13,,gp15-093,adaxial,0.39751477122866163,0.28559922597661663
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-14,,gp15-093,adaxial,0.16860040720968944,0.5974194941816947
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-15,,gp15-093,adaxial,0.7958519550560705,0.8871930619485588
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-16,,gp15-093,adaxial,0.27586702983704675,0.377634771732992
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-17,,gp15-093,adaxial,0.38343055284251293,0.5477029122658869
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-18,,gp15-093,adaxial,0.4171773178344312,0.37772604843123625
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-19,,gp15-093,adaxial,0.2608666700375441,0.31503092227815027
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-2,,gp15-093,adaxial,0.008353815341278784,0.3459917029364906
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-20,,gp15-093,adaxial,0.4012647728190895,0.5357853591679166
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-21,,gp15-093,adaxial,0.1870216079290892,0.37013925741007375
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-22,,gp15-093,adaxial,0.4222608828403291,0.33458287738766285
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-23,,gp15-093,adaxial,0.007113524428531368,0.36193442843744045
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-24,,gp15-093,adaxial,0.320110258363538,0.21926070450819743
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-25,,gp15-093,adaxial,0.26337320715693496,0.6389512065408379
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-26,,gp15-093,adaxial,0.5432304449311129,0.8087126993209757
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-27,,gp15-093,adaxial,0.486462405503432,0.42499247933564355
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-28,,gp15-093,adaxial,0.5241623794609955,0.7342276200323335
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-29,,gp15-093,adaxial,0.15767684425592818,0.28499339787426525
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-3,,gp15-093,adaxial,0.051038177306296895,0.37109912635565545
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-30,,gp15-093,adaxial,0.4493298585847199,0.23952567837694042
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-4,,gp15-093,adaxial,0.6855852272478159,0.599870405305017
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-5,,gp15-093,adaxial,0.3007669862724243,0.4944339041073201
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-6,,gp15-093,adaxial,0.19384834151149086,0.42695582051634223
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-7,,gp15-093,adaxial,0.16357636733448125,0.36794898768218287
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-8,,gp15-093,adaxial,0.24500408058431297,0.3271029030934482
Ruscus_hypoglossum,,Asparagales,,monocots,gp15-093-9,,gp15-093,adaxial,0.3100428929798796,0.6061795005725018
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-1,,gp15-095,adaxial,0.758196016761459,0.5433750969938325
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-10,,gp15-095,adaxial,0.3211028056781775,0.3894214707855643
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-11,,gp15-095,adaxial,0.831353141247459,0.5118612728288866
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-12,,gp15-095,adaxial,0.5449744818437504,0.306186995878359
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-13,,gp15-095,adaxial,0.864219927108299,0.5042575814880982
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-14,,gp15-095,adaxial,0.5290849832122556,0.43790596171169005
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-15,,gp15-095,adaxial,0.7486159161267448,0.2837896729466253
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-16,,gp15-095,adaxial,0.6336728086440211,0.3144962721136332
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-17,,gp15-095,adaxial,0.6054335584899413,0.3594076025161203
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-18,,gp15-095,adaxial,0.7100187928403457,0.4103966317293799
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-19,,gp15-095,adaxial,0.5305942437305201,0.5981970635872007
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-2,,gp15-095,adaxial,0.6737026910399081,0.465572791582523
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-20,,gp15-095,adaxial,0.5762587921499333,0.41885072370526893
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-21,,gp15-095,adaxial,0.4465412161115772,0.35709621653505896
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-22,,gp15-095,adaxial,0.3732952741883377,0.2610294990228941
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-23,,gp15-095,adaxial,0.6675368783103129,0.6488849523845781
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-24,,gp15-095,adaxial,0.6131775864137583,0.42572125007836165
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-25,,gp15-095,adaxial,0.7382981285591013,0.45153918729661935
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-26,,gp15-095,adaxial,0.6493613955461823,0.4626412122599144
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-27,,gp15-095,adaxial,0.4648353660196215,0.47597604774078045
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-28,,gp15-095,adaxial,0.4677066717909582,0.37526497820545685
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-29,,gp15-095,adaxial,0.6421500660359962,0.4751097319171576
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-3,,gp15-095,adaxial,0.5531988689301878,0.33908855992830883
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-30,,gp15-095,adaxial,0.837430057297724,0.5322395297726955
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-4,,gp15-095,adaxial,0.4568679773134267,0.31932839829854176
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-5,,gp15-095,adaxial,0.4916207973857242,0.4140320414156246
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-6,,gp15-095,adaxial,0.5929284952219097,0.5744254883141905
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-7,,gp15-095,adaxial,0.7454190304479277,0.41899158969288486
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-8,,gp15-095,adaxial,0.5082734399119759,0.43241774315744774
Agave_sisalana,Agave_sisalana,Asparagales,Agave_sisalana,monocots,gp15-095-9,,gp15-095,adaxial,0.7672891132466935,0.4477521305772452
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-1,,gp15-096,adaxial,0.19548520955542373,0.15601189254007566
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-10,,gp15-096,adaxial,0.34482185901349377,0.14575330510222628
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-11,,gp15-096,adaxial,0.4279564230330423,0.1587170705685521
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-12,,gp15-096,adaxial,0.41931706064968494,0.23265556275250007
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-13,,gp15-096,adaxial,0.2791587550274684,0.3485241864368008
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-14,,gp15-096,adaxial,0.28432400935277086,0.15668256893335583
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-15,,gp15-096,adaxial,0.4518021209792902,0.2814339172586572
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-16,,gp15-096,adaxial,0.37921290144159964,0.23601210915414755
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-17,,gp15-096,adaxial,0.5678010571283434,0.17234351962896055
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-18,,gp15-096,adaxial,0.4024311592760137,0.24250931969374145
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-19,,gp15-096,adaxial,0.17542097882298194,0.13678943083939868
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-2,,gp15-096,adaxial,0.2873045656054344,0.1853507323681621
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-20,,gp15-096,adaxial,0.7127520482843976,0.2663165364735937
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-21,,gp15-096,adaxial,0.7408042530766427,0.2745804375956348
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-22,,gp15-096,adaxial,0.5853743331178306,0.2506732969230219
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-23,,gp15-096,adaxial,0.3375909601472203,0.24816417329980114
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-24,,gp15-096,adaxial,0.40135426046471384,0.2108176680612302
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-25,,gp15-096,adaxial,0.2898140771789578,0.1358056305545457
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-26,,gp15-096,adaxial,0.3009373861567076,0.31266646224690114
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-27,,gp15-096,adaxial,0.7027743114290408,0.19529780058605892
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-28,,gp15-096,adaxial,0.2923205503064496,0.13379128141412752
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-29,,gp15-096,adaxial,0.4512427294877012,0.22967411519078162
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-3,,gp15-096,adaxial,0.4733243195548403,0.23953620059663602
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-30,,gp15-096,adaxial,0.5040688292131159,0.2335388890349336
Clivia_miniata,Clivia_miniata,Asparagales,Clivia_miniata,monocots,gp15-096-4,,gp15-096,adaxial,0.2525798675850634,0.1458756156566169
